i,j,PSR,parameters,parm
9,1612,nan,Tau,1612
9,1613,1.0328, Grand Mean,1613
9,1614,1.0025001,depression,1614
9,1615,1.0096,age,1615
9,1616,1.0151,audit_c,1616
9,1617,1.0069,count_lf,1617
9,1618,1.0166,ptsd,1618
9,1619,1.0036,anxietyr,1619
9,1620,1.0008,sadr,1620
9,1621,1.0121,intfsocr,1621
9,1622,1.0041,energr,1622
9,1623,1.0008,anxiety_ra,1623
9,1624,1.0085,srMentH,1624
9,1625,1.0003999,srPhysH,1625
9,1626,1.0125999,srLivSit,1626
9,1627,1.0002,srDrugFree,1627
9,1628,1.0010999,srSocNet,1628
9,1629,1.002,srSexRx,1629
9,1630,1.0045,ssHelp,1630
9,1631,1.0063,ssEmoHelp,1631
9,1632,1.0029,ssNewFri,1632
9,1633,1.0068001,smAppFreq,1633
9,1634,1.0069,datingAppF,1634
9,1635,1.0049,losAng,1635
9,1636,1.0051,RaceEthnic#2,1636
9,1637,1.0183001,RaceEthnic#3,1637
9,1638,1.0051,RaceEthnic#4,1638
9,1639,1.0158,female,1639
9,1640,1.0009,cis,1640
9,1641,1.0117,heterosexu,1641
9,1642,1.007,employed,1642
9,1643,1.0071,poverty,1643
9,1644,1.0222,insured,1644
9,1645,1.0149,healthProv,1645
9,1646,1.0253,medicalUti,1646
9,1647,1.0222,erCare_re,1647
9,1648,1.0046,sapro_lf,1648
9,1649,1.0804,hivpp_lf,1649
9,1650,1.0041,homeless_l,1650
9,1651,1.0124,incarcerat,1651
9,1652,1.0039001,ipv_lf,1652
9,1653,1.0391001,sexex_lf,1653
9,1654,1.0391001,suicide_lf,1654
9,1655,1.0046999,hospitalmh,1655
9,1656,1.0249,sexab_lf,1656
9,1657,1.0470001,tmrob_lf,1657
9,1658,1.0458,tmotinj_lf,1658
9,1659,1.0118999,tmotmdr_lf,1659
9,1660,1.0010999,xdrug_r,1660
9,1661,1.0081,smoke_lf,1661
9,1662,nan, Residual Var.,1662
9,1663,nan,Tau,1663
9,1664,1.0136, Grand Mean,1664
9,1665,1.0041,depression,1665
9,1666,1.0069,age,1666
9,1667,1.0005,audit_c,1667
9,1668,1.0002,count_lf,1668
9,1669,1.0025001,ptsd,1669
9,1670,1.0032001,anxietyr,1670
9,1671,1.0086,sadr,1671
9,1672,1.0041,intfsocr,1672
9,1673,1.0038,energr,1673
9,1674,1.0103,anxiety_ra,1674
9,1675,1.0045,srMentH,1675
9,1676,1.0075001,srPhysH,1676
9,1677,1.0034,srLivSit,1677
9,1678,1.0069,srDrugFree,1678
9,1679,1.0053999,srSocNet,1679
9,1680,1.0039001,srSexRx,1680
9,1681,1.0031,ssHelp,1681
9,1682,1.0067,ssEmoHelp,1682
9,1683,1.0016,ssNewFri,1683
9,1684,1.0068001,smAppFreq,1684
9,1685,1.0043,datingAppF,1685
9,1686,1.0041,losAng,1686
9,1687,1.0085,RaceEthnic#2,1687
9,1688,1.0108,RaceEthnic#3,1688
9,1689,1.0096,RaceEthnic#4,1689
9,1690,1.0149,female,1690
9,1691,1.0052,cis,1691
9,1692,1.0082,heterosexu,1692
9,1693,1.0035,employed,1693
9,1694,1.0061001,poverty,1694
9,1695,1.0468,insured,1695
9,1696,1.0228,healthProv,1696
9,1697,1.0094,medicalUti,1697
9,1698,1.0103,erCare_re,1698
9,1699,1.0045,sapro_lf,1699
9,1700,1.0214,hivpp_lf,1700
9,1701,1.0032001,homeless_l,1701
9,1702,1.0029,incarcerat,1702
9,1703,1.0034,ipv_lf,1703
9,1704,1.0055,sexex_lf,1704
9,1705,1.0232,suicide_lf,1705
9,1706,1.0153,hospitalmh,1706
9,1707,1.0261,sexab_lf,1707
9,1708,1.057,tmx5old_lf,1708
9,1709,1.0237,tmotinj_lf,1709
9,1710,1.0095,tmotmdr_lf,1710
9,1711,1.0007,xdrug_r,1711
9,1712,1.0087,smoke_lf,1712
9,1713,nan, Residual Var.,1713
9,1714,nan,Tau,1714
9,1715,1.0053, Grand Mean,1715
9,1716,1.0071,depression,1716
9,1717,1.0113,age,1717
9,1718,1.0051,audit_c,1718
9,1719,1.0095,count_lf,1719
9,1720,1.0009,ptsd,1720
9,1721,1.021,anxietyr,1721
9,1722,1.0118001,sadr,1722
9,1723,1.0037,intfsocr,1723
9,1724,1.0009,energr,1724
9,1725,1.0135,anxiety_ra,1725
9,1726,1.0041,srMentH,1726
9,1727,1.0024,srPhysH,1727
9,1728,1.0051,srLivSit,1728
9,1729,1.0013,srDrugFree,1729
9,1730,1.0061001,srSocNet,1730
9,1731,1.0089999,srSexRx,1731
9,1732,1.017,ssHelp,1732
9,1733,1.0111001,ssEmoHelp,1733
9,1734,1.0031,ssNewFri,1734
9,1735,1.0045,smAppFreq,1735
9,1736,1.0008,datingAppF,1736
9,1737,1.0026,losAng,1737
9,1738,1.0153,RaceEthnic#2,1738
9,1739,1.0158,RaceEthnic#3,1739
9,1740,1.0172,RaceEthnic#4,1740
9,1741,1.0211,female,1741
9,1742,1.0014,cis,1742
9,1743,1.0079,heterosexu,1743
9,1744,1.0344,employed,1744
9,1745,1.0325,poverty,1745
9,1746,1.0186,insured,1746
9,1747,1.0536,healthProv,1747
9,1748,1.0869,medicalUti,1748
9,1749,1.0221,erCare_re,1749
9,1750,1.0182,sapro_lf,1750
9,1751,1.0592999,hivpp_lf,1751
9,1752,1.0019,homeless_l,1752
9,1753,1.0218,incarcerat,1753
9,1754,1.0029,ipv_lf,1754
9,1755,1.0072,sexex_lf,1755
9,1756,1.0101,suicide_lf,1756
9,1757,1.0009,hospitalmh,1757
9,1758,1.0395,sexab_lf,1758
9,1759,1.0537,tmx5old_lf,1759
9,1760,1.0288,tmrob_lf,1760
9,1761,1.0128,tmotmdr_lf,1761
9,1762,1.0143,xdrug_r,1762
9,1763,1.0115,smoke_lf,1763
9,1764,nan, Residual Var.,1764
9,1765,nan,Tau,1765
9,1766,1.0118001, Grand Mean,1766
9,1767,1.0046999,depression,1767
9,1768,1.0098,age,1768
9,1769,1.0051,audit_c,1769
9,1770,1.0122,count_lf,1770
9,1771,1.0016,ptsd,1771
9,1772,1.0078,anxietyr,1772
9,1773,1.0092,sadr,1773
9,1774,1.0039001,intfsocr,1774
9,1775,1.0024,energr,1775
9,1776,1.0228,anxiety_ra,1776
9,1777,1.01,srMentH,1777
9,1778,1.0031,srPhysH,1778
9,1779,1.0029,srLivSit,1779
9,1780,1.0088,srDrugFree,1780
9,1781,1.0024,srSocNet,1781
9,1782,1.0043,srSexRx,1782
9,1783,1.0092,ssHelp,1783
9,1784,1.0111001,ssEmoHelp,1784
9,1785,1.0063,ssNewFri,1785
9,1786,1.0003,smAppFreq,1786
9,1787,1.002,datingAppF,1787
9,1788,1.0021,losAng,1788
9,1789,1.0005,RaceEthnic#2,1789
9,1790,1.0101,RaceEthnic#3,1790
9,1791,1.0041,RaceEthnic#4,1791
9,1792,1.0224,female,1792
9,1793,1.0068001,cis,1793
9,1794,1.0035,heterosexu,1794
9,1795,1.0159,employed,1795
9,1796,1.0175,poverty,1796
9,1797,1.0484999,insured,1797
9,1798,1.0542001,healthProv,1798
9,1799,1.0669,medicalUti,1799
9,1800,1.0323,erCare_re,1800
9,1801,1.0034,sapro_lf,1801
9,1802,1.0173,hivpp_lf,1802
9,1803,1.0002,homeless_l,1803
9,1804,1.01,incarcerat,1804
9,1805,1.0016,ipv_lf,1805
9,1806,1.0288,sexex_lf,1806
9,1807,1.0026,suicide_lf,1807
9,1808,1.0029,hospitalmh,1808
9,1809,1.0475,sexab_lf,1809
9,1810,1.0164,tmx5old_lf,1810
9,1811,1.0111001,tmrob_lf,1811
9,1812,1.0115,tmotinj_lf,1812
9,1813,1.0167,xdrug_r,1813
9,1814,1.0101,smoke_lf,1814
9,1815,nan, Residual Var.,1815
9,1816,nan,Tau,1816
9,1817,1.0136, Grand Mean,1817
9,1818,1.005,depression,1818
9,1819,1.0104001,age,1819
9,1820,1.0096,audit_c,1820
9,1821,1.0042,count_lf,1821
9,1822,1.0023,ptsd,1822
9,1823,1.0048,anxietyr,1823
9,1824,1.0001,sadr,1824
9,1825,1.002,intfsocr,1825
9,1826,1.0034,energr,1826
9,1827,1.0051,anxiety_ra,1827
9,1828,1.0017,srMentH,1828
9,1829,1.0066,srPhysH,1829
9,1830,1.0066,srLivSit,1830
9,1831,1.0087,srDrugFree,1831
9,1832,1.0039999,srSocNet,1832
9,1833,1.0046999,srSexRx,1833
9,1834,1.0046,ssHelp,1834
9,1835,1.0071,ssEmoHelp,1835
9,1836,1.0023,ssNewFri,1836
9,1837,1.0027,smAppFreq,1837
9,1838,1.0099,datingAppF,1838
9,1839,1.0038,losAng,1839
9,1840,1.0033,RaceEthnic#2,1840
9,1841,1.0156,RaceEthnic#3,1841
9,1842,1.0016,RaceEthnic#4,1842
9,1843,1.0005,female,1843
9,1844,1.0025001,cis,1844
9,1845,1.0077,heterosexu,1845
9,1846,1.0158,employed,1846
9,1847,1.0308,poverty,1847
9,1848,1.0279,insured,1848
9,1849,1.0213,healthProv,1849
9,1850,1.0124,medicalUti,1850
9,1851,1.0056,erCare_re,1851
9,1852,1.0066,sapro_lf,1852
9,1853,1.0261,hivpp_lf,1853
9,1854,1.0009,homeless_l,1854
9,1855,1.0029,incarcerat,1855
9,1856,1.0055,ipv_lf,1856
9,1857,1.0223,sexex_lf,1857
9,1858,1.024,suicide_lf,1858
9,1859,1.0132,hospitalmh,1859
9,1860,1.0197001,sexab_lf,1860
9,1861,1.0017,tmx5old_lf,1861
9,1862,1.0009,tmrob_lf,1862
9,1863,1.0157,tmotinj_lf,1863
9,1864,1.0164,tmotmdr_lf,1864
9,1865,1.0037,smoke_lf,1865
9,1866,nan, Residual Var.,1866
9,1867,nan,Tau,1867
9,1868,1.0046, Grand Mean,1868
9,1869,1.0003999,depression,1869
9,1870,1.0045,age,1870
9,1871,1.0114,audit_c,1871
9,1872,1.001,count_lf,1872
9,1873,1.0019,ptsd,1873
9,1874,1.0024,anxietyr,1874
9,1875,1.0012,sadr,1875
9,1876,1.0017999,intfsocr,1876
9,1877,1.0049,energr,1877
9,1878,1.0009,anxiety_ra,1878
9,1879,1.0217,srMentH,1879
9,1880,1.0104001,srPhysH,1880
9,1881,1.0132999,srLivSit,1881
9,1882,1.0065,srDrugFree,1882
9,1883,1.0197001,srSocNet,1883
9,1884,1.0043,srSexRx,1884
9,1885,1.0045,ssHelp,1885
9,1886,1.0135,ssEmoHelp,1886
9,1887,1.001,ssNewFri,1887
9,1888,nan,smAppFreq,1888
9,1889,1.0089999,datingAppF,1889
9,1890,1.0102,losAng,1890
9,1891,1.0063,RaceEthnic#2,1891
9,1892,1.0027,RaceEthnic#3,1892
9,1893,1.0051,RaceEthnic#4,1893
9,1894,1.0065,female,1894
9,1895,1.0022,cis,1895
9,1896,1.0027,heterosexu,1896
9,1897,1.0168999,employed,1897
9,1898,1.0096999,poverty,1898
9,1899,1.0049,insured,1899
9,1900,1.0039001,healthProv,1900
9,1901,1.0017,medicalUti,1901
9,1902,1.0087,erCare_re,1902
9,1903,1.0010999,sapro_lf,1903
9,1904,1.0072,hivpp_lf,1904
9,1905,1.0073,homeless_l,1905
9,1906,1.0118001,incarcerat,1906
9,1907,1.0177,ipv_lf,1907
9,1908,1.0113,sexex_lf,1908
9,1909,1.0145,suicide_lf,1909
9,1910,1.0114,hospitalmh,1910
9,1911,1.0057,sexab_lf,1911
9,1912,1.0075999,tmx5old_lf,1912
9,1913,1.012,tmrob_lf,1913
9,1914,1.0108,tmotinj_lf,1914
9,1915,1.0101,tmotmdr_lf,1915
9,1916,1.0046999,xdrug_r,1916
9,1917,nan, Residual Var.,1917
9,1918,nan,Tau,1918
10,1,1.0142,Grand Mean,1
10,2,1.0034,age,2
10,3,1.0013,audit_c,3
10,4,1.0009,count_lf,4
10,5,1.0005,ptsd,5
10,6,1.0026,anxietyr,6
10,7,1.0017,sadr,7
10,8,1.0005,intfsocr,8
10,9,1.0008,energr,9
10,10,1.001,anxiety_ra,10
10,11,1.0007,srMentH,11
10,12,1.0001,srPhysH,12
10,13,1.0016,srLivSit,13
10,14,1.0006,srDrugFree,14
10,15,1.003,srSocNet,15
10,16,1.0019,srSexRx,16
10,17,1.0003999,ssHelp,17
10,18,1.0028,ssEmoHelp,18
10,19,1.0027,ssNewFri,19
10,20,1.0016,smAppFreq,20
10,21,1.0005,datingAppF,21
10,22,1.0017999,losAng,22
10,23,1.0071,RaceEthnic#2,23
10,24,1.0068001,RaceEthnic#3,24
10,25,1.0026,RaceEthnic#4,25
10,26,1.0008,female,26
10,27,1.0033,cis,27
10,28,1.0045,heterosexu,28
10,29,1.0140001,employed,29
10,30,1.0079,poverty,30
10,31,1.0021,insured,31
10,32,1.0039001,healthProv,32
10,33,1.0012,medicalUti,33
10,34,1.0021,erCare_re,34
10,35,1.0016,sapro_lf,35
10,36,1.0086,hivpp_lf,36
10,37,1.0003,homeless_l,37
10,38,1.0052,incarcerat,38
10,39,1.0008,ipv_lf,39
10,40,1.0009,sexex_lf,40
10,41,1.002,suicide_lf,41
10,42,1.002,hospitalmh,42
10,43,1.002,sexab_lf,43
10,44,1.0010999,tmx5old_lf,44
10,45,1.0038,tmrob_lf,45
10,46,1.0093,tmotinj_lf,46
10,47,1.0117,tmotmdr_lf,47
10,48,1.0032001,xdrug_r,48
10,49,1.0023,smoke_lf,49
10,50,1.0014, Residual Var. ,50
10,51,1.0008, Grand Mean,51
10,52,1.0009,depression,52
10,53,1.0003999,age,53
10,54,1.0024,count_lf,54
10,55,1.0003999,ptsd,55
10,56,1.0009,anxietyr,56
10,57,1.0012,sadr,57
10,58,1.0007,intfsocr,58
10,59,1.0010999,energr,59
10,60,1.002,anxiety_ra,60
10,61,1.0032001,srMentH,61
10,62,1.0009,srPhysH,62
10,63,1.0012,srLivSit,63
10,64,1.0068001,srDrugFree,64
10,65,1.0014,srSocNet,65
10,66,1.0008,srSexRx,66
10,67,1.0017999,ssHelp,67
10,68,1.0032001,ssEmoHelp,68
10,69,1.0015,ssNewFri,69
10,70,1.0010999,smAppFreq,70
10,71,1.0008,datingAppF,71
10,72,1.0008,losAng,72
10,73,1.0001,RaceEthnic#2,73
10,74,1.0046,RaceEthnic#3,74
10,75,1.0005,RaceEthnic#4,75
10,76,1.0016,female,76
10,77,1.0031,cis,77
10,78,1.0017,heterosexu,78
10,79,1.0012,employed,79
10,80,1.0008,poverty,80
10,81,1.0017999,insured,81
10,82,1.0025001,healthProv,82
10,83,1.0049,medicalUti,83
10,84,1.0034,erCare_re,84
10,85,1.0008,sapro_lf,85
10,86,1.007,hivpp_lf,86
10,87,1.0001,homeless_l,87
10,88,1.0003999,incarcerat,88
10,89,1.0021,ipv_lf,89
10,90,1.0078,sexex_lf,90
10,91,1.0035,suicide_lf,91
10,92,1.0017999,hospitalmh,92
10,93,1.0094,sexab_lf,93
10,94,1.0209,tmx5old_lf,94
10,95,1.0007,tmrob_lf,95
10,96,1.0039999,tmotinj_lf,96
10,97,1.0043,tmotmdr_lf,97
10,98,1.005,xdrug_r,98
10,99,1.0053,smoke_lf,99
10,100,1.0005, Residual Var. ,100
10,101,1.0010999, Grand Mean,101
10,102,1.003,depression,102
10,103,1.0028,age,103
10,104,1.0010999,audit_c,104
10,105,nan,ptsd,105
10,106,1.0008,anxietyr,106
10,107,1.0017999,sadr,107
10,108,1.0017,intfsocr,108
10,109,1.0012,energr,109
10,110,1.0003999,anxiety_ra,110
10,111,1.0041,srMentH,111
10,112,1.0003999,srPhysH,112
10,113,1.0033,srLivSit,113
10,114,1.0017999,srDrugFree,114
10,115,1.0002,srSocNet,115
10,116,1.0008,srSexRx,116
10,117,1.0046999,ssHelp,117
10,118,1.0001,ssEmoHelp,118
10,119,1.0007,ssNewFri,119
10,120,1.0014,smAppFreq,120
10,121,1.0003,datingAppF,121
10,122,1.0005,losAng,122
10,123,1.0046,RaceEthnic#2,123
10,124,1.005,RaceEthnic#3,124
10,125,1.0003999,RaceEthnic#4,125
10,126,1.0008,female,126
10,127,1.0021,cis,127
10,128,1.0033,heterosexu,128
10,129,1.0102,employed,129
10,130,1.0084,poverty,130
10,131,1.002,insured,131
10,132,1.0003999,healthProv,132
10,133,1.0006,medicalUti,133
10,134,1.0003999,erCare_re,134
10,135,1.0005,sapro_lf,135
10,136,1.0019,hivpp_lf,136
10,137,1.0042,homeless_l,137
10,138,1.0033,incarcerat,138
10,139,1.0059,ipv_lf,139
10,140,1.0015,sexex_lf,140
10,141,1.0023,suicide_lf,141
10,142,1.0014,hospitalmh,142
10,143,1.0052,sexab_lf,143
10,144,1.0062,tmx5old_lf,144
10,145,1.0012,tmrob_lf,145
10,146,1.0068001,tmotinj_lf,146
10,147,1.0096,tmotmdr_lf,147
10,148,1.0025001,xdrug_r,148
10,149,1.0005,smoke_lf,149
10,150,1.0035, Residual Var.,150
10,151,1.0039999, Grand Mean,151
10,152,1.0023,depression,152
10,153,1.0028,age,153
10,154,1.0005,audit_c,154
10,155,1.0002,count_lf,155
10,156,1.0022,anxietyr,156
10,157,1.0014,sadr,157
10,158,1.0007,intfsocr,158
10,159,1.0026,energr,159
10,160,1.0001,anxiety_ra,160
10,161,1.0003999,srMentH,161
10,162,1.0015,srPhysH,162
10,163,1.0038,srLivSit,163
10,164,1.001,srDrugFree,164
10,165,1.0010999,srSocNet,165
10,166,1.0017,srSexRx,166
10,167,1.0033,ssHelp,167
10,168,1.0003,ssEmoHelp,168
10,169,1.0014,ssNewFri,169
10,170,1.0021,smAppFreq,170
10,171,1.0065,datingAppF,171
10,172,1.0008,losAng,172
10,173,1.0003999,RaceEthnic#2,173
10,174,1.0013,RaceEthnic#3,174
10,175,1.0023,RaceEthnic#4,175
10,176,1.0051,female,176
10,177,1.0028,cis,177
10,178,1.0009,heterosexu,178
10,179,1.0012,employed,179
10,180,1.0038,poverty,180
10,181,1.0191,insured,181
10,182,1.0259,healthProv,182
10,183,1.0099,medicalUti,183
10,184,1.0088,erCare_re,184
10,185,1.0003,sapro_lf,185
10,186,1.0016,hivpp_lf,186
10,187,1.0017,homeless_l,187
10,188,1.006,incarcerat,188
10,189,1.0017999,ipv_lf,189
10,190,1.0039999,sexex_lf,190
10,191,1.0106,suicide_lf,191
10,192,1.0007,hospitalmh,192
10,193,1.0146,sexab_lf,193
10,194,1.0074,tmx5old_lf,194
10,195,1.0017999,tmrob_lf,195
10,196,1.0017999,tmotinj_lf,196
10,197,1.0006,tmotmdr_lf,197
10,198,1.0027,xdrug_r,198
10,199,1.0017,smoke_lf,199
10,200,1.0010999, Residual Var.,200
10,201,1.0063, Grand Mean,201
10,202,nan,depression,202
10,203,1.0059,age,203
10,204,1.0019,audit_c,204
10,205,1.0008,count_lf,205
10,206,1.0051,ptsd,206
10,207,1.0014,sadr,207
10,208,1.0002,intfsocr,208
10,209,1.0039001,energr,209
10,210,1.0022,anxiety_ra,210
10,211,1.0007,srMentH,211
10,212,1.0003999,srPhysH,212
10,213,1.0016,srLivSit,213
10,214,1.0023,srDrugFree,214
10,215,1.0007,srSocNet,215
10,216,1.0051,srSexRx,216
10,217,1.0008,ssHelp,217
10,218,1.003,ssEmoHelp,218
10,219,1.0021,ssNewFri,219
10,220,1.0016,smAppFreq,220
10,221,1.0082999,datingAppF,221
10,222,1.0026,losAng,222
10,223,1.002,RaceEthnic#2,223
10,224,1.0049,RaceEthnic#3,224
10,225,1.0038,RaceEthnic#4,225
10,226,1.0032001,female,226
10,227,1.0007,cis,227
10,228,1.0027,heterosexu,228
10,229,1.0181,employed,229
10,230,1.0154001,poverty,230
10,231,1.0074,insured,231
10,232,1.0063,healthProv,232
10,233,1.003,medicalUti,233
10,234,1.003,erCare_re,234
10,235,1.0043,sapro_lf,235
10,236,1.0055,hivpp_lf,236
10,237,1.0033,homeless_l,237
10,238,1.0086,incarcerat,238
10,239,1.0073,ipv_lf,239
10,240,1.0021,sexex_lf,240
10,241,1.0022,suicide_lf,241
10,242,1.0009,hospitalmh,242
10,243,1.0029,sexab_lf,243
10,244,1.0017999,tmx5old_lf,244
10,245,1.0042,tmrob_lf,245
10,246,1.0101,tmotinj_lf,246
10,247,1.0095,tmotmdr_lf,247
10,248,1.0064,xdrug_r,248
10,249,1.002,smoke_lf,249
10,250,1.0003, Residual Var.,250
10,251,1.0093, Grand Mean,251
10,252,1.0017,depression,252
10,253,1.0101,age,253
10,254,1.0039001,audit_c,254
10,255,1.0027,count_lf,255
10,256,1.0012,ptsd,256
10,257,1.0003999,anxietyr,257
10,258,1.0017999,intfsocr,258
10,259,1.0021,energr,259
10,260,1.003,anxiety_ra,260
10,261,1.0009,srMentH,261
10,262,1.0017999,srPhysH,262
10,263,1.0033,srLivSit,263
10,264,1.0001,srDrugFree,264
10,265,1.0043,srSocNet,265
10,266,1.0019,srSexRx,266
10,267,1.0034,ssHelp,267
10,268,1.0039999,ssEmoHelp,268
10,269,1.0078,ssNewFri,269
10,270,1.0025001,smAppFreq,270
10,271,1.0003,datingAppF,271
10,272,1.0015,losAng,272
10,273,1.0021,RaceEthnic#2,273
10,274,1.0044,RaceEthnic#3,274
10,275,1.0065,RaceEthnic#4,275
10,276,1.0001,female,276
10,277,1.0003999,cis,277
10,278,1.0003999,heterosexu,278
10,279,1.0123,employed,279
10,280,1.016,poverty,280
10,281,1.0014,insured,281
10,282,1.0027,healthProv,282
10,283,1.003,medicalUti,283
10,284,1.0074,erCare_re,284
10,285,1.0019,sapro_lf,285
10,286,1.0067,hivpp_lf,286
10,287,1.0017999,homeless_l,287
10,288,1.0084,incarcerat,288
10,289,1.0006,ipv_lf,289
10,290,1.0007,sexex_lf,290
10,291,1.0023,suicide_lf,291
10,292,1.0026,hospitalmh,292
10,293,1.0005,sexab_lf,293
10,294,1.005,tmx5old_lf,294
10,295,1.0066,tmrob_lf,295
10,296,1.0036,tmotinj_lf,296
10,297,1.0046999,tmotmdr_lf,297
10,298,1.0017999,xdrug_r,298
10,299,1.0038,smoke_lf,299
10,300,1.0001, Residual Var.,300
10,301,1.0121, Grand Mean,301
10,302,1.001,depression,302
10,303,1.0007,age,303
10,304,1.0006,audit_c,304
10,305,1.0042,count_lf,305
10,306,1.0022,ptsd,306
10,307,1.0028,anxietyr,307
10,308,1.0005,sadr,308
10,309,1.0005,energr,309
10,310,1.002,anxiety_ra,310
10,311,1.0010999,srMentH,311
10,312,1.0014,srPhysH,312
10,313,1.0044,srLivSit,313
10,314,1.0002,srDrugFree,314
10,315,1.0006,srSocNet,315
10,316,1.001,srSexRx,316
10,317,nan,ssHelp,317
10,318,1.0007,ssEmoHelp,318
10,319,1.0022,ssNewFri,319
10,320,1.0010999,smAppFreq,320
10,321,1.0005,datingAppF,321
10,322,1.0006,losAng,322
10,323,1.0014,RaceEthnic#2,323
10,324,nan,RaceEthnic#3,324
10,325,1.0028,RaceEthnic#4,325
10,326,1.0017,female,326
10,327,1.0003,cis,327
10,328,1.0003,heterosexu,328
10,329,1.0029,employed,329
10,330,1.008,poverty,330
10,331,1.0001,insured,331
10,332,1.0013,healthProv,332
10,333,1.0038,medicalUti,333
10,334,1.0014,erCare_re,334
10,335,1.0019,sapro_lf,335
10,336,1.0103,hivpp_lf,336
10,337,1.0008,homeless_l,337
10,338,1.0010999,incarcerat,338
10,339,1.0002,ipv_lf,339
10,340,1.0005,sexex_lf,340
10,341,1.0010999,suicide_lf,341
10,342,1.0055,hospitalmh,342
10,343,1.0095,sexab_lf,343
10,344,1.0053,tmx5old_lf,344
10,345,1.0003999,tmrob_lf,345
10,346,1.0026,tmotinj_lf,346
10,347,1.0003,tmotmdr_lf,347
10,348,1.0006,xdrug_r,348
10,349,1.0024,smoke_lf,349
10,350,1.0031, Residual Var.,350
10,351,1.0049, Grand Mean,351
10,352,1.0013,depression,352
10,353,1.0059,age,353
10,354,1.0031,audit_c,354
10,355,1.0014,count_lf,355
10,356,1.0010999,ptsd,356
10,357,1.0009,anxietyr,357
10,358,1.0037,sadr,358
10,359,1.0005,intfsocr,359
10,360,1.0026,anxiety_ra,360
10,361,1.0012,srMentH,361
10,362,1.0012,srPhysH,362
10,363,1.0003999,srLivSit,363
10,364,1.0009,srDrugFree,364
10,365,1.0006,srSocNet,365
10,366,1.0010999,srSexRx,366
10,367,1.0039999,ssHelp,367
10,368,1.0012,ssEmoHelp,368
10,369,1.0007,ssNewFri,369
10,370,1.001,smAppFreq,370
10,371,1.0032001,datingAppF,371
10,372,1.0014,losAng,372
10,373,1.0014,RaceEthnic#2,373
10,374,1.0038,RaceEthnic#3,374
10,375,1.0014,RaceEthnic#4,375
10,376,1.0037,female,376
10,377,1.0002,cis,377
10,378,1.0022,heterosexu,378
10,379,1.0078,employed,379
10,380,1.008,poverty,380
10,381,1.0082999,insured,381
10,382,1.0049,healthProv,382
10,383,1.0023,medicalUti,383
10,384,1.0010999,erCare_re,384
10,385,1.0019,sapro_lf,385
10,386,1.007,hivpp_lf,386
10,387,1.0016,homeless_l,387
10,388,1.0021,incarcerat,388
10,389,1.0055,ipv_lf,389
10,390,1.0049,sexex_lf,390
10,391,1.0026,suicide_lf,391
10,392,1.002,hospitalmh,392
10,393,1.0089,sexab_lf,393
10,394,1.0063,tmx5old_lf,394
10,395,1.0013,tmrob_lf,395
10,396,1.0033,tmotinj_lf,396
10,397,1.0032001,tmotmdr_lf,397
10,398,1.0010999,xdrug_r,398
10,399,1.0001,smoke_lf,399
10,400,1.0006, Residual Var.,400
10,401,1.0105, Grand Mean,401
10,402,1.0003,depression,402
10,403,1.0026,age,403
10,404,1.003,audit_c,404
10,405,1.0008,count_lf,405
10,406,1.0010999,ptsd,406
10,407,1.0010999,anxietyr,407
10,408,1.0008,sadr,408
10,409,1.0009,intfsocr,409
10,410,1.0010999,energr,410
10,411,1.0010999,srMentH,411
10,412,1.0006,srPhysH,412
10,413,1.0013,srLivSit,413
10,414,1.0010999,srDrugFree,414
10,415,1.001,srSocNet,415
10,416,1.0025001,srSexRx,416
10,417,1.0015,ssHelp,417
10,418,1.0026,ssEmoHelp,418
10,419,1.0014,ssNewFri,419
10,420,1.0003,smAppFreq,420
10,421,1.0013,datingAppF,421
10,422,1.0037,losAng,422
10,423,1.0038,RaceEthnic#2,423
10,424,1.0041,RaceEthnic#3,424
10,425,1.0006,RaceEthnic#4,425
10,426,1.0008,female,426
10,427,1.0027,cis,427
10,428,1.0025001,heterosexu,428
10,429,1.0065,employed,429
10,430,1.0035,poverty,430
10,431,1.007,insured,431
10,432,1.0021,healthProv,432
10,433,1.0010999,medicalUti,433
10,434,1.0005,erCare_re,434
10,435,1.0034,sapro_lf,435
10,436,1.0068001,hivpp_lf,436
10,437,1.0016,homeless_l,437
10,438,1.0177,incarcerat,438
10,439,1.0008,ipv_lf,439
10,440,1.0032001,sexex_lf,440
10,441,1.0021,suicide_lf,441
10,442,1.0006,hospitalmh,442
10,443,1.0069,sexab_lf,443
10,444,1.0035,tmx5old_lf,444
10,445,1.002,tmrob_lf,445
10,446,1.01,tmotinj_lf,446
10,447,1.0064,tmotmdr_lf,447
10,448,1.0016,xdrug_r,448
10,449,1.0003,smoke_lf,449
10,450,1.0007, Residual Var.,450
10,451,1.0053, Grand Mean,451
10,452,1.0003,depression,452
10,453,1.0046,age,453
10,454,1.0038,audit_c,454
10,455,1.0021,count_lf,455
10,456,1.0001,ptsd,456
10,457,1.0027,anxietyr,457
10,458,1.0028,sadr,458
10,459,1.0003,intfsocr,459
10,460,1.0027,energr,460
10,461,1.001,anxiety_ra,461
10,462,1.0010999,srPhysH,462
10,463,1.0015,srLivSit,463
10,464,1.0006,srDrugFree,464
10,465,1.0022,srSocNet,465
10,466,1.0003999,srSexRx,466
10,467,1.0017999,ssHelp,467
10,468,1.0013,ssEmoHelp,468
10,469,1.0005,ssNewFri,469
